,comuna_id,circle_id,x_coord,y_coord,overlap_wrt_circle,overlap_wrt_comuna,median_income_comuna,median_income_circle
181,13114,178,-70.49882352941177,-33.461176470588235,0.0016864745769972179,5.42750350514906e-05,1008725.0,
182,13114,250,-70.49882352941177,-33.39058823529412,1.0,0.03218253971437136,1008725.0,1354197.0
183,13114,226,-70.60278167482801,-33.408235294117645,0.3763041978042547,0.012110424790520082,1008725.0,850000.0
184,13114,249,-70.51764705882353,-33.39058823529412,1.0,0.03218253971437136,1008725.0,1450216.0
185,13114,197,-70.47101696894566,-33.44352941176471,1.0,0.03218253971437136,1008725.0,
186,13114,179,-70.48,-33.461176470588235,0.8080289785217983,0.026004424691640694,1008725.0,
187,13114,161,-70.47101696894566,-33.47882352941176,0.2332552376611752,0.007506745949615899,1008725.0,
188,13114,209,-70.59294117647059,-33.42588235294117,0.4390283979534425,0.014129048852873496,1008725.0,1191640.0
189,13114,246,-70.57411764705883,-33.39058823529412,0.04891714194899252,0.0015742778634869929,1008725.0,1380527.0
190,13114,266,-70.52748755718096,-33.37294117647059,0.2249524752980623,0.007239541970126032,1008725.0,1244608.0
191,13114,247,-70.55529411764707,-33.39058823529412,0.3760301575515551,0.01210160547920424,1008725.0,1176894.5
192,13114,212,-70.5364705882353,-33.42588235294117,0.8419645723507149,0.027096558287770578,1008725.0,858430.5
193,13114,268,-70.48984049835742,-33.37294117647059,0.8921098204618706,0.02871035972659485,1008725.0,930629.0
194,13114,210,-70.57411764705883,-33.42588235294117,0.826072378011703,0.026585107112306817,1008725.0,835586.0
195,13114,213,-70.51764705882353,-33.42588235294117,0.9406714881038117,0.030273197524077724,1008725.0,391636.0
196,13114,211,-70.55529411764707,-33.42588235294117,0.7807304418766857,0.025125888451915133,1008725.0,957184.0
197,13114,251,-70.48,-33.39058823529412,0.6529749945326514,0.021014393694038472,1008725.0,
198,13114,195,-70.50866402776919,-33.44352941176471,0.14671910536598007,0.0047217934352976896,1008725.0,
