upz_id,latitude,longitude,radius,Users,Males,Females,High school grad,College grad,Away from hometown,Away from family,Recently moved,Single,Married,Civil union,Engaged,iOS,Android,Frequent international travelers,Frequent Travelers,Returned from travels 1 week ago,Technology early adopters,2G,3G,4G,WiFi,Expats,Gambling,Casino,Catholic Church,Buddhism,Atheism,Cooking,Restaurants,Fast food,LGBT community,Homosexuality,Same-sex marriage,Fitness and wellness,Older devices,Mac,iPhone X,Huawei,VIVO,Oppo,iPhone 8,iPhone 8 Plus,Galaxy S8,Galaxy S8+,Galaxy S9,Galaxy S9+,smartphone e tablet,tablet,Cherry Mobile,Samsung Android,Windows,circle_id,Unnamed: 0,x_coord,y_coord,zat_id,local_id,population,lat,lon,overlap_wrt_circle,overlap_wrt_upz,median_income
48,23.0385,-370.81550000000004,5,291872.97802929825,0.47448243440334287,0.4900711171924832,0.14276421516473659,0.308309163961011,0.06843840512208324,0.06845894606631056,0.0,0.24828060516163697,0.10846304319076085,0.0,0.029733502009108057,0.06502598652803694,0.7082957521881261,0.21417982882950184,0.6257193643846255,0.09141452389038988,0.03056219026977841,0.0,0.033410647553905624,0.13271985807271627,0.5802389953446958,0.06863583731510768,0.19472458356276445,0.03002345511554901,0.19608786747188683,0.03332836398905394,0.04409786953033403,0.36013443193635025,0.44101464787751243,0.26336419691038826,0.09619646862831188,0.032573992222851914,0.0,0.6683909140257246,0.26317220020305987,0.015846612735122185,0.0022396310288838725,0.21035951214748336,0.0,0.0,0.004608874098769614,0.0038254888881578044,0.0,0.0,0.0,0.0,0.7690811557253421,0.4878990261582551,0.0,0.2102693579250547,0.03658020212668856,576,1025,-370.87901,23.027009999999997,2725,40,15665,23.0385,-370.81550000000004,1.190399282893539,0.8991312571622758,2.75
49,13.810299999999998,-222.4894,3,138813.1352831135,0.48292756069855003,0.4835455254431155,0.1415179194890027,0.3094067805803387,0.06753498457849665,0.06753498457849665,0.0,0.24825543995815993,0.10886368597676523,0.0,0.030137061191080096,0.06652078460797484,0.7125187832486801,0.2139795799699308,0.6350145112511361,0.09290850958540714,0.03157696935353922,0.0,0.03478833423452912,0.13532732229078343,0.596313735592544,0.0695684553744198,0.1987978751786687,0.03164079927518855,0.19943366449392705,0.03409798446878993,0.04452823449081895,0.3753070650163081,0.452592539452019,0.2669068525979671,0.0983513039541445,0.033342761167973724,0.0,0.6788503242397159,0.2697949102709817,0.01634434833180215,0.0001112336540218072,0.21487272241897928,0.0,0.0,0.004132118533082891,0.003494268880800488,0.0,0.0,0.0,0.0,0.795145018909676,0.49076302527526033,0.0,0.21646345065774267,0.037315514870496565,388,627,-222.49594199999999,13.800366,1629,21,40167,13.810300000000002,-222.4894,0.6881764097246555,0.9375823238237759,2.3333333333333335
51,40.8229,-667.0266,9,113440.92191347503,0.4907303110282633,0.497607542134493,0.14596318061505215,0.30998008064682314,0.06562329408591236,0.06555298249864032,0.0,0.24707855296265613,0.10418238227522796,0.0,0.029959081358023863,0.06384744451708853,0.6916885700566349,0.20892714384068473,0.6257288116643307,0.090239861067051,0.031827836147027076,0.0,0.04572244371117379,0.12866529136175986,0.5802670722650669,0.06790552683406613,0.18881364689331762,0.028752862096238372,0.1850954899695512,0.03322062867717904,0.04100430000522085,0.3487451624520806,0.423539716250848,0.24620825259752535,0.09475281365895016,0.03231925791657676,0.0,0.6548232851982487,0.2578517019549512,0.007867930980699907,0.0,0.2022904021886266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7512743672638807,0.47353016158113936,0.0,0.20142141531690272,0.04617326606902412,403,1980,-666.811368,40.69106099999999,6246,36,38889,40.822900000000004,-667.0266,1.8759432770802178,0.8894969243410829,1.5
52,18.040399999999998,-296.4229,4,12792.009712232204,0.4965347823926534,0.4966632959839792,0.14860198752048867,0.3113175324562352,0.06476444919366292,0.06476444919366292,0.0,0.24781052029034448,0.10555020800721955,0.0,0.03077050243353314,0.0625029465239431,0.6979889415304021,0.2071247834186142,0.625835047570098,0.09236444001937522,0.03240160254378676,0.0,0.05168736668511119,0.12962601257458536,0.5832243466602339,0.06822737687321766,0.1933032658180091,0.029476724747015324,0.18615615224419182,0.033667256718640654,0.041625618579811216,0.3475341335387171,0.4277023017905097,0.24998084147006583,0.09448530262215485,0.03319932537787533,0.0,0.6566299081007131,0.2587967690707789,0.007248230193188207,0.0,0.2076101274687668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7691398948994701,0.49088777282002277,0.0,0.20776950636094846,0.04619096557439623,213,906,-296.3692,18.072848,2800,20,10772,18.0404,-296.4229,0.247495877784635,0.9483617288898385,1.0
53,27.3966,-444.6255,6,62645.43952336234,0.48923657041282,0.5018085286309937,0.14613815918248974,0.319764065823998,0.06934892630521623,0.06934379998269928,0.0,0.25518747560345895,0.10901550165949696,0.0,0.03163539937378779,0.062399957569940497,0.6975860544881581,0.21656476040389197,0.6271662454352513,0.09161368913990728,0.03143919220208383,0.0,0.03486524867923547,0.12912908192718037,0.572647900248975,0.06535128174364489,0.1995655502446654,0.030768593485223723,0.19623372121819826,0.03458289259038411,0.044561142137786655,0.36422836656582447,0.44708604123577506,0.2661226800647656,0.09752952595510919,0.03344759009087406,0.0,0.6680140725487475,0.25129088620170165,0.018036300778863534,0.0,0.20505189598639767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7571401393136273,0.5101295356967359,0.0,0.20508258394110937,0.04372456114145622,341,1389,-444.67223399999995,27.416502,3822,108,34482,27.3966,-444.6255,0.6188614014745539,0.9169416934719888,2.4285714285714284
54,18.2324,-296.4583,4,120935.21146389833,0.49367637366589695,0.5021188936320664,0.14819760796064896,0.3200373195200158,0.0683050375781895,0.06834709751972662,0.0,0.2553745208573529,0.10844372144365824,0.0,0.031625021651828865,0.06213605074989457,0.6968592413840982,0.21465086212831075,0.6333148525601477,0.09228865527903614,0.032156937479386014,0.0,0.03511335964194708,0.13196334797175593,0.5771883879218891,0.06578301729379184,0.20011900407206923,0.030995765615154856,0.1952234149269302,0.034888788966053026,0.044033327818960556,0.36302457723365456,0.4447074998808995,0.26197370542949494,0.09967814738762493,0.0339336883550949,0.0,0.6718043255020245,0.2551686646904251,0.018458972439863594,0.0,0.20867813313846742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7680941094869301,0.5125150400094998,0.0,0.21173767669462001,0.048244128369511245,183,946,-296.492576,18.266264000000003,3916,72,25000,18.232400000000002,-296.4583,1.1100196408389578,0.903223095425397,2.0
56,13.618299999999998,-222.34820000000002,3,38373.62552932394,0.48644787283021557,0.4975787007371201,0.14562836956372033,0.30622852405693296,0.0655452063125257,0.06554523405936727,0.0,0.24241720661870222,0.10508143156929205,0.0,0.02966287674504133,0.06444843469927106,0.6810277433801828,0.21274534187969563,0.6268164600168876,0.09008479141786392,0.03174434050667586,0.0,0.04717444793998684,0.13093736098869604,0.5822898187682802,0.06762678106152652,0.1891584092515388,0.02902550976242687,0.18963340364173378,0.0344549324216822,0.04147323692022869,0.3461633387464647,0.4188104032173095,0.24878976657118376,0.09440939786251303,0.03285750653789104,0.0,0.6587641452874633,0.2600043701125934,0.0058117841551095775,0.0,0.20113840970893304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751294564000153,0.4738309215928305,0.0,0.2032285285024339,0.04812551484715924,134,744,-222.32803499999997,13.600470000000001,2106,15,39438,13.618300000000001,-222.34820000000002,0.7336146878390761,0.9520670658941685,1.3333333333333333
57,27.1086,-444.6788,6,81121.23660304335,0.49330410934053787,0.4754874500873729,0.15203816877198406,0.3160845165459743,0.06542602650393053,0.0653745529953123,0.0,0.25502572219696573,0.10658532033895099,0.0,0.03249269372195716,0.059294979794984895,0.686409521012192,0.20740104604004403,0.6141815491725785,0.09231126613583575,0.031566265922915504,0.0,0.047211556588303435,0.13027167100467885,0.5858677705273848,0.06537259117816778,0.20494134302586028,0.029846161793171264,0.19778623354860536,0.034951035377595224,0.04576241969861782,0.3627863332971047,0.43834645475284967,0.26277075706673114,0.09936036216527637,0.034793258087407734,0.0,0.6785136294487363,0.25624833540228725,0.018936195318187406,0.0,0.21490026993440753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7951787018632509,0.5349667979609601,0.0,0.22207731982405063,0.04757026006043574,280,1515,-444.66020399999996,27.136992000000003,4404,30,73224,27.108600000000003,-444.6788,1.2856524110404384,0.8708894325214089,1.75
58,26.9966,-444.72270000000003,6,74396.21603277804,0.5005731807605989,0.5008191384932363,0.1518747660575516,0.31759696165039575,0.0669230654503196,0.06682708301251924,0.0,0.25751078895051815,0.10819260668634631,0.0,0.03195546554016625,0.06257333096014964,0.6902804257728211,0.21112768452741543,0.6259238808338635,0.09250533784101707,0.03194490691928419,0.0,0.04803310442849791,0.13044447338188223,0.5874747586717416,0.06647293024697004,0.19526165951839777,0.0289642156798351,0.19352879667348835,0.035436297466906116,0.04506655262402773,0.3566818247602469,0.44363735232030255,0.2550430077666992,0.099712873752836,0.034634666384464156,0.0,0.6717989523391094,0.2590409415222274,0.01695597811172086,0.0,0.2139533302599966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7845519814674738,0.5156619672811809,0.0,0.2157219761482961,0.0477475451884998,212,1551,-444.70338000000004,26.964228,4536,30,19560,26.9966,-444.72270000000003,1.3317158449774154,0.9299304056136994,1.3333333333333333
61,31.322700000000005,-518.7975,7,99956.6956525868,0.48664058103959706,0.4898856529279194,0.14091017190624003,0.3032357863492567,0.06547707804058461,0.06565320232220251,0.0,0.23799521071312016,0.10204349978416506,0.0,0.029488616711542095,0.0699330216455726,0.6838528500819511,0.2064719256101054,0.6145317849561401,0.08698106291803798,0.03530819147496547,0.0,0.05558196762003256,0.12962825271836548,0.5720260900883362,0.06965667003706773,0.17168646464622203,0.027896746140060956,0.18287452209226168,0.03225222820733158,0.03971378284870281,0.34272822962531563,0.4147738214581929,0.2369374663114241,0.09181746845624114,0.03358287224243246,0.0,0.6229913517389117,0.2559164587106258,0.0,0.0,0.19732161258798583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7474998047494587,0.4399591563857998,0.0,0.20046182324307427,0.05114859810049501,284,1897,-518.8008,31.323586000000002,5341,35,128562,31.322700000000005,-518.7975,2.0975420723314318,0.8967414702833709,1.5
64,85.6519,-1408.8521,19,430552.1723396862,0.4887916036337059,0.49514158739959047,0.13946214821625283,0.29912506048373216,0.06563781371569373,0.0658916267366099,0.0,0.2351445773753611,0.10159740717413826,0.0,0.03156369766105665,0.07212297852134382,0.6874457674388129,0.20613804267858596,0.6176474839307056,0.08720546083145916,0.046406736888990156,0.0,0.05621423405018344,0.13038794543079488,0.5771645458221126,0.07120329195267476,0.16921594028353795,0.03253799223125756,0.1820469312797393,0.03569559514676779,0.03895595658476793,0.3372414241679872,0.4097695650630071,0.2351258051353473,0.09048787118329368,0.03772403254868996,0.0,0.6243252173075088,0.25792151898888444,0.0007984609566566293,0.0,0.19690001796151396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447982739212732,0.43005288966795374,0.0,0.20231860714843822,0.05061231465661469,1269,5529,-1409.0171810000004,85.52394000000002,15143,361,3009638,85.6519,-1408.8521,10.430479335233262,0.75456121469365,1.0
